2025-12-04 17:01:28,072 - === GLAE, leaving subject 13 for test ===
2025-12-04 17:08:54,222 - =========================Subject 13, Anchor 0===========================
2025-12-04 17:10:15,438 - anchor [Subject 13, Anchor 0, Epoch 1/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8559 Best Acc=0.8559
2025-12-04 17:10:18,883 - anchor [Subject 13, Anchor 0, Epoch 2/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8559 Best Acc=0.8559
2025-12-04 17:10:23,688 - anchor [Subject 13, Anchor 0, Epoch 3/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8559 Best Acc=0.8559
2025-12-04 17:10:28,397 - anchor [Subject 13, Anchor 0, Epoch 4/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8559 Best Acc=0.8559
2025-12-04 17:10:32,352 - anchor [Subject 13, Anchor 0, Epoch 5/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8559 Best Acc=0.8559
2025-12-04 17:10:36,193 - anchor [Subject 13, Anchor 0, Epoch 6/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:10:42,562 - anchor [Subject 13, Anchor 0, Epoch 7/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:10:48,345 - anchor [Subject 13, Anchor 0, Epoch 8/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:10:51,753 - anchor [Subject 13, Anchor 0, Epoch 9/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:10:58,670 - anchor [Subject 13, Anchor 0, Epoch 10/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:03,151 - anchor [Subject 13, Anchor 0, Epoch 11/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:06,397 - anchor [Subject 13, Anchor 0, Epoch 12/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:13,203 - anchor [Subject 13, Anchor 0, Epoch 13/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:18,405 - anchor [Subject 13, Anchor 0, Epoch 14/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:22,672 - anchor [Subject 13, Anchor 0, Epoch 15/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:25,732 - anchor [Subject 13, Anchor 0, Epoch 16/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:30,162 - anchor [Subject 13, Anchor 0, Epoch 17/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:11:33,198 - anchor [Subject 13, Anchor 0, Epoch 18/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:37,153 - anchor [Subject 13, Anchor 0, Epoch 19/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:40,530 - anchor [Subject 13, Anchor 0, Epoch 20/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:44,171 - anchor [Subject 13, Anchor 0, Epoch 21/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:48,273 - anchor [Subject 13, Anchor 0, Epoch 22/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:52,067 - anchor [Subject 13, Anchor 0, Epoch 23/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:54,890 - anchor [Subject 13, Anchor 0, Epoch 24/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:57,390 - anchor [Subject 13, Anchor 0, Epoch 25/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:11:59,733 - anchor [Subject 13, Anchor 0, Epoch 26/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:12:01,786 - anchor [Subject 13, Anchor 0, Epoch 27/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:12:03,873 - anchor [Subject 13, Anchor 0, Epoch 28/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:12:06,811 - anchor [Subject 13, Anchor 0, Epoch 29/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:09,224 - anchor [Subject 13, Anchor 0, Epoch 30/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:12,076 - anchor [Subject 13, Anchor 0, Epoch 31/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:17,810 - anchor [Subject 13, Anchor 0, Epoch 32/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:23,714 - anchor [Subject 13, Anchor 0, Epoch 33/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:27,559 - anchor [Subject 13, Anchor 0, Epoch 34/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:32,878 - anchor [Subject 13, Anchor 0, Epoch 35/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:36,048 - anchor [Subject 13, Anchor 0, Epoch 36/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:45,643 - anchor [Subject 13, Anchor 0, Epoch 37/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:12:50,007 - anchor [Subject 13, Anchor 0, Epoch 38/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:12:54,379 - anchor [Subject 13, Anchor 0, Epoch 39/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8555 Best Acc=0.8559
2025-12-04 17:12:59,648 - anchor [Subject 13, Anchor 0, Epoch 40/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:06,156 - anchor [Subject 13, Anchor 0, Epoch 41/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:11,713 - anchor [Subject 13, Anchor 0, Epoch 42/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:18,918 - anchor [Subject 13, Anchor 0, Epoch 43/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:23,832 - anchor [Subject 13, Anchor 0, Epoch 44/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:27,747 - anchor [Subject 13, Anchor 0, Epoch 45/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:34,042 - anchor [Subject 13, Anchor 0, Epoch 46/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:41,278 - anchor [Subject 13, Anchor 0, Epoch 47/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:47,591 - anchor [Subject 13, Anchor 0, Epoch 48/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:53,166 - anchor [Subject 13, Anchor 0, Epoch 49/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:13:59,624 - anchor [Subject 13, Anchor 0, Epoch 50/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:03,757 - anchor [Subject 13, Anchor 0, Epoch 51/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:07,618 - anchor [Subject 13, Anchor 0, Epoch 52/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:15,060 - anchor [Subject 13, Anchor 0, Epoch 53/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:21,360 - anchor [Subject 13, Anchor 0, Epoch 54/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:26,465 - anchor [Subject 13, Anchor 0, Epoch 55/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:29,060 - anchor [Subject 13, Anchor 0, Epoch 56/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:35,967 - anchor [Subject 13, Anchor 0, Epoch 57/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:40,921 - anchor [Subject 13, Anchor 0, Epoch 58/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:47,220 - anchor [Subject 13, Anchor 0, Epoch 59/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:14:56,921 - anchor [Subject 13, Anchor 0, Epoch 60/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:01,259 - anchor [Subject 13, Anchor 0, Epoch 61/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:06,173 - anchor [Subject 13, Anchor 0, Epoch 62/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:09,470 - anchor [Subject 13, Anchor 0, Epoch 63/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:14,769 - anchor [Subject 13, Anchor 0, Epoch 64/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:19,678 - anchor [Subject 13, Anchor 0, Epoch 65/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:22,967 - anchor [Subject 13, Anchor 0, Epoch 66/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:27,954 - anchor [Subject 13, Anchor 0, Epoch 67/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:32,269 - anchor [Subject 13, Anchor 0, Epoch 68/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:35,658 - anchor [Subject 13, Anchor 0, Epoch 69/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:39,045 - anchor [Subject 13, Anchor 0, Epoch 70/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:43,277 - anchor [Subject 13, Anchor 0, Epoch 71/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:47,240 - anchor [Subject 13, Anchor 0, Epoch 72/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:51,103 - anchor [Subject 13, Anchor 0, Epoch 73/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
2025-12-04 17:15:53,962 - anchor [Subject 13, Anchor 0, Epoch 74/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8551 Best Acc=0.8559
