2025-09-05 22:03:01,513 - === GLAE, leaving subject 2 for test ===
2025-09-05 22:03:22,621 - =========================Subject 2, Anchor 0===========================
2025-09-05 22:03:28,381 - anchor [Subject 2, Anchor 0, Epoch 1/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8531 Best Acc=0.8531
2025-09-05 22:03:28,970 - anchor [Subject 2, Anchor 0, Epoch 2/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8531 Best Acc=0.8531
2025-09-05 22:03:29,646 - anchor [Subject 2, Anchor 0, Epoch 3/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8531 Best Acc=0.8531
2025-09-05 22:03:30,358 - anchor [Subject 2, Anchor 0, Epoch 4/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:31,021 - anchor [Subject 2, Anchor 0, Epoch 5/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:31,775 - anchor [Subject 2, Anchor 0, Epoch 6/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:32,730 - anchor [Subject 2, Anchor 0, Epoch 7/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:33,740 - anchor [Subject 2, Anchor 0, Epoch 8/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:34,765 - anchor [Subject 2, Anchor 0, Epoch 9/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:35,758 - anchor [Subject 2, Anchor 0, Epoch 10/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:36,769 - anchor [Subject 2, Anchor 0, Epoch 11/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:37,768 - anchor [Subject 2, Anchor 0, Epoch 12/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:38,803 - anchor [Subject 2, Anchor 0, Epoch 13/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:39,778 - anchor [Subject 2, Anchor 0, Epoch 14/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8527 Best Acc=0.8531
2025-09-05 22:03:40,764 - anchor [Subject 2, Anchor 0, Epoch 15/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8535 Best Acc=0.8535
2025-09-05 22:03:41,773 - anchor [Subject 2, Anchor 0, Epoch 16/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8539 Best Acc=0.8539
2025-09-05 22:03:42,773 - anchor [Subject 2, Anchor 0, Epoch 17/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:43,801 - anchor [Subject 2, Anchor 0, Epoch 18/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:44,812 - anchor [Subject 2, Anchor 0, Epoch 19/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:45,839 - anchor [Subject 2, Anchor 0, Epoch 20/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:46,852 - anchor [Subject 2, Anchor 0, Epoch 21/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:47,850 - anchor [Subject 2, Anchor 0, Epoch 22/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:48,863 - anchor [Subject 2, Anchor 0, Epoch 23/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8543 Best Acc=0.8543
2025-09-05 22:03:49,868 - anchor [Subject 2, Anchor 0, Epoch 24/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8539 Best Acc=0.8543
2025-09-05 22:03:50,856 - anchor [Subject 2, Anchor 0, Epoch 25/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8539 Best Acc=0.8543
2025-09-05 22:03:52,105 - anchor [Subject 2, Anchor 0, Epoch 26/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8539 Best Acc=0.8543
2025-09-05 22:03:53,061 - anchor [Subject 2, Anchor 0, Epoch 27/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8539 Best Acc=0.8543
