2025-12-04 17:01:27,937 - === GLAE, leaving subject 2 for test ===
2025-12-04 17:02:56,541 - =========================Subject 2, Anchor 0===========================
2025-12-04 17:06:24,674 - anchor [Subject 2, Anchor 0, Epoch 32/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:27,524 - anchor [Subject 2, Anchor 0, Epoch 33/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:29,793 - anchor [Subject 2, Anchor 0, Epoch 34/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:32,541 - anchor [Subject 2, Anchor 0, Epoch 35/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:35,205 - anchor [Subject 2, Anchor 0, Epoch 36/150] Train Loss=0.0002 Train Acc=0.9805 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:37,983 - anchor [Subject 2, Anchor 0, Epoch 37/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:40,816 - anchor [Subject 2, Anchor 0, Epoch 38/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:43,643 - anchor [Subject 2, Anchor 0, Epoch 39/150] Train Loss=0.0001 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:46,356 - anchor [Subject 2, Anchor 0, Epoch 40/150] Train Loss=0.0001 Train Acc=0.9844 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:49,160 - anchor [Subject 2, Anchor 0, Epoch 41/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:52,045 - anchor [Subject 2, Anchor 0, Epoch 42/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:54,758 - anchor [Subject 2, Anchor 0, Epoch 43/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:06:58,142 - anchor [Subject 2, Anchor 0, Epoch 44/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:01,559 - anchor [Subject 2, Anchor 0, Epoch 45/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:05,082 - anchor [Subject 2, Anchor 0, Epoch 46/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:09,104 - anchor [Subject 2, Anchor 0, Epoch 47/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:12,657 - anchor [Subject 2, Anchor 0, Epoch 48/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:16,288 - anchor [Subject 2, Anchor 0, Epoch 49/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:19,806 - anchor [Subject 2, Anchor 0, Epoch 50/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:07:23,174 - anchor [Subject 2, Anchor 0, Epoch 51/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:07:26,074 - anchor [Subject 2, Anchor 0, Epoch 52/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8184 Best Acc=0.8398
